series_id	seasonal	category_code	subcategory_code	item_code	demographics_code	characteristics_code	process_code	series_title	footnote_codes	begin_year	begin_period	end_year	end_period
CXUREADINGLB0103M             	U	EXPEND	READING	READING	LB01	03	M	Reading by Income Quintiles: Second 20 percent income quintile	          	1984	A01	2016	A01
CXUREADINGLB0104M             	U	EXPEND	READING	READING	LB01	04	M	Reading by Income Quintiles: Third 20 percent income quintile	          	1984	A01	2016	A01
CXUREADINGLB0105M             	U	EXPEND	READING	READING	LB01	05	M	Reading by Income Quintiles: Fourth 20 percent income quintile	          	1984	A01	2016	A01
CXUREADINGLB0106M             	U	EXPEND	READING	READING	LB01	06	M	Reading by Income Quintiles: Highest 20 percent income quintile	          	1984	A01	2016	A01
CXUREADINGLB01A1M             	U	EXPEND	READING	READING	LB01	A1	M	Reading by Income Quintiles: Total complete income reporters	          	1984	A01	2003	A01
CXUREADINGLB01A2M             	U	EXPEND	READING	READING	LB01	A2	M	Reading by Income Quintiles: Incomplete income reports	          	1984	A01	2003	A01
CXUREADINGLB0201M             	U	EXPEND	READING	READING	LB02	01	M	Reading by Income Range: All Consumer Units	          	1984	A01	2016	A01
CXUREADINGLB0202M             	U	EXPEND	READING	READING	LB02	02	M	Reading by Income Range: Before tax income of less than $5,000	          	1984	A01	2015	A01
CXUREADINGLB0203M             	U	EXPEND	READING	READING	LB02	03	M	Reading by Income Range: $5,000 to $9,999 before tax income	          	1984	A01	2015	A01
CXUREADINGLB0204M             	U	EXPEND	READING	READING	LB02	04	M	Reading by Income Range: $10,000 to $14,999 before tax income	          	1984	A01	2015	A01
CXUREADINGLB0205M             	U	EXPEND	READING	READING	LB02	05	M	Reading by Income Range: $15,000 to $19,999 before tax income	          	1984	A01	2015	A01
CXUREADINGLB0206M             	U	EXPEND	READING	READING	LB02	06	M	Reading by Income Range: $20,000 to $29,999 before tax income	          	1984	A01	2015	A01
CXUREADINGLB0207M             	U	EXPEND	READING	READING	LB02	07	M	Reading by Income Range: $30,000 to $39,999 before tax income	          	1984	A01	2016	A01
CXUREADINGLB0208M             	U	EXPEND	READING	READING	LB02	08	M	Reading by Income Range: $40,000 to $49,999 before tax income	          	1984	A01	2016	A01
CXUREADINGLB0209M             	U	EXPEND	READING	READING	LB02	09	M	Reading by Income Range: $50,000 to $69,999 before tax income	          	1992	A01	2016	A01
CXUREADINGLB0210M             	U	EXPEND	READING	READING	LB02	10	M	Reading by Income Range: Before tax income of $70,000 and over	          	1992	A01	2015	A01
CXUREADINGLB0211M             	U	EXPEND	READING	READING	LB02	11	M	Reading by Income Range: Before tax income of less than $70,000(from 2003)	          	2003	A01	2015	A01
CXUREADINGLB0212M             	U	EXPEND	READING	READING	LB02	12	M	Reading by Income Range: $70,000 to $79,999 before tax income(from 2003)	          	2003	A01	2015	A01
CXUREADINGLB0213M             	U	EXPEND	READING	READING	LB02	13	M	Reading by Income Range: $80,000 to $99,999 before tax income(from 2003)	          	2003	A01	2015	A01
CXUREADINGLB0214M             	U	EXPEND	READING	READING	LB02	14	M	Reading by Income Range: Before tax income of $100,000 and over(from 2003)	          	2003	A01	2015	A01
CXUREADINGLB0215M             	U	EXPEND	READING	READING	LB02	15	M	Reading by Income Range: $100,000 to $119,999 before tax income(from 2003)	          	2003	A01	2015	A01
CXUREADINGLB0216M             	U	EXPEND	READING	READING	LB02	16	M	Reading by Income Range: $120,000 to $149,999 before tax income(from 2003)	          	2003	A01	2015	A01
CXUREADINGLB0217M             	U	EXPEND	READING	READING	LB02	17	M	Reading by Income Range: Before tax income of $150,000 and over(from 2003)	          	2003	A01	2015	A01
CXUREADINGLB0218M             	U	EXPEND	READING	READING	LB02	18	M	Reading by Income Range: Less than $15,000	          	2016	A01	2016	A01
CXUREADINGLB0219M             	U	EXPEND	READING	READING	LB02	19	M	Reading by Income Range: $15,000 to $29,999	          	2016	A01	2016	A01
CXUREADINGLB0220M             	U	EXPEND	READING	READING	LB02	20	M	Reading by Income Range: $70,000 to $99,999	          	2016	A01	2016	A01
CXUREADINGLB0221M             	U	EXPEND	READING	READING	LB02	21	M	Reading by Income Range: $100,000 to $149,999	          	2016	A01	2016	A01
CXUREADINGLB0222M             	U	EXPEND	READING	READING	LB02	22	M	Reading by Income Range: $150,000 to $199,999	          	2016	A01	2016	A01
CXUREADINGLB0223M             	U	EXPEND	READING	READING	LB02	23	M	Reading by Income Range: $200,000 and more	          	2016	A01	2016	A01
CXUREADINGLB02A1M             	U	EXPEND	READING	READING	LB02	A1	M	Reading by Income Range: Before tax income of $50,000 and over	          	1984	A01	1991	A01
CXUREADINGLB02A2M             	U	EXPEND	READING	READING	LB02	A2	M	Reading by Income Range: Total complete income reporters	          	1984	A01	2003	A01
CXUREADINGLB0401M             	U	EXPEND	READING	READING	LB04	01	M	Reading by Age: All Consumer Units	          	1984	A01	2016	A01
CXUREADINGLB0402M             	U	EXPEND	READING	READING	LB04	02	M	Reading by Age: Reference person under age 25	          	1984	A01	2016	A01
CXUREADINGLB0403M             	U	EXPEND	READING	READING	LB04	03	M	Reading by Age: Reference person between age 25 and 34	          	1984	A01	2016	A01
CXUREADINGLB0404M             	U	EXPEND	READING	READING	LB04	04	M	Reading by Age: Reference person between age 35 and 44	          	1984	A01	2016	A01
CXUREADINGLB0405M             	U	EXPEND	READING	READING	LB04	05	M	Reading by Age: Reference person between age 45 and 54	          	1984	A01	2016	A01
CXUREADINGLB0406M             	U	EXPEND	READING	READING	LB04	06	M	Reading by Age: Reference person between age 55 and 64	          	1984	A01	2016	A01
CXUREADINGLB0407M             	U	EXPEND	READING	READING	LB04	07	M	Reading by Age: Reference person over age 65	          	1988	A01	2016	A01
CXUREADINGLB0408M             	U	EXPEND	READING	READING	LB04	08	M	Reading by Age: Reference person between age 65 and 74	          	1984	A01	2016	A01
CXUREADINGLB0409M             	U	EXPEND	READING	READING	LB04	09	M	Reading by Age: Reference person over the age of 75	          	1984	A01	2016	A01
CXUREADINGLB0501M             	U	EXPEND	READING	READING	LB05	01	M	Reading by Size of consumer unit: All Consumer Units	          	1984	A01	2016	A01
CXUREADINGLB0502M             	U	EXPEND	READING	READING	LB05	02	M	Reading by Size of consumer unit: One person consumer unit	          	1984	A01	2016	A01
CXUREADINGLB0503M             	U	EXPEND	READING	READING	LB05	03	M	Reading by Size of consumer unit: Two or more people in consumer unit	          	1988	A01	2016	A01
CXUREADINGLB0504M             	U	EXPEND	READING	READING	LB05	04	M	Reading by Size of consumer unit: Two people in consumer unit	          	1984	A01	2016	A01
CXUREADINGLB0505M             	U	EXPEND	READING	READING	LB05	05	M	Reading by Size of consumer unit: Three people in consumer unit	          	1984	A01	2016	A01
CXUREADINGLB0506M             	U	EXPEND	READING	READING	LB05	06	M	Reading by Size of consumer unit: Four people in consumer unit	          	1984	A01	2016	A01
CXUREADINGLB0507M             	U	EXPEND	READING	READING	LB05	07	M	Reading by Size of consumer unit: Five or more people in consumer unit	          	1988	A01	2016	A01
CXUREADINGLB05A1M             	U	EXPEND	READING	READING	LB05	A1	M	Reading by Size of consumer unit: Five people in consumer unit	          	1984	A01	1987	A01
CXUREADINGLB05A2M             	U	EXPEND	READING	READING	LB05	A2	M	Reading by Size of consumer unit: Six or more people in consumer unit	          	1984	A01	1987	A01
CXUREADINGLB0601M             	U	EXPEND	READING	READING	LB06	01	M	Reading by Composition of consumer unit: All Consumer Units	          	1984	A01	2016	A01
CXUREADINGLB0602M             	U	EXPEND	READING	READING	LB06	02	M	Reading by Composition of consumer unit: Total married couple consumer units	          	1984	A01	2016	A01
CXUREADINGLB0603M             	U	EXPEND	READING	READING	LB06	03	M	Reading by Composition of consumer unit: Married couple only consumer units	          	1984	A01	2016	A01
CXUREADINGLB0604M             	U	EXPEND	READING	READING	LB06	04	M	Reading by Composition of consumer unit: Total married couple with children cons. units	          	1988	A01	2016	A01
CXUREADINGLB0605M             	U	EXPEND	READING	READING	LB06	05	M	Reading by Composition of consumer unit: Married couple w/ children, oldest child under 6	          	1984	A01	2016	A01
CXUREADINGLB0606M             	U	EXPEND	READING	READING	LB06	06	M	Reading by Composition of consumer unit: Married couple w/ children, oldest child 6 to 17	          	1984	A01	2016	A01
CXUREADINGLB0607M             	U	EXPEND	READING	READING	LB06	07	M	Reading by Composition of consumer unit: Married couple w/ children, old. child 18 or over	          	1984	A01	2016	A01
CXUREADINGLB0608M             	U	EXPEND	READING	READING	LB06	08	M	Reading by Composition of consumer unit: Other married couple consumer units	          	1984	A01	2016	A01
CXUREADINGLB0609M             	U	EXPEND	READING	READING	LB06	09	M	Reading by Composition of consumer unit: One parent, at least one child under 18	          	1984	A01	2016	A01
CXUREADINGLB0610M             	U	EXPEND	READING	READING	LB06	10	M	Reading by Composition of consumer unit: Single person and other consumer units	          	1984	A01	2016	A01
CXUREADINGLB0701M             	U	EXPEND	READING	READING	LB07	01	M	Reading by Number of Earners: All Consumer Units	          	1984	A01	2016	A01
CXUREADINGLB0702M             	U	EXPEND	READING	READING	LB07	02	M	Reading by Number of Earners: Single Consumers, no earner	          	1984	A01	2016	A01
CXUREADINGLB0703M             	U	EXPEND	READING	READING	LB07	03	M	Reading by Number of Earners: Single Consumers, one earner	          	1984	A01	2016	A01
CXUREADINGLB0704M             	U	EXPEND	READING	READING	LB07	04	M	Reading by Number of Earners: Consumer units of two or more people, no earners	          	1984	A01	2016	A01
CXUREADINGLB0705M             	U	EXPEND	READING	READING	LB07	05	M	Reading by Number of Earners: CUs of two or more people, one earner	          	1984	A01	2016	A01
CXUREADINGLB0706M             	U	EXPEND	READING	READING	LB07	06	M	Reading by Number of Earners: CUs of two or more people, two earners	          	1984	A01	2016	A01
CXUREADINGLB0707M             	U	EXPEND	READING	READING	LB07	07	M	Reading by Number of Earners: CUs of two or more people, three or more earners	          	1984	A01	2016	A01
CXUREADINGLB0801M             	U	EXPEND	READING	READING	LB08	01	M	Reading by Housing Tenure & Type of Area: All Consumer Units	          	1984	A01	2016	A01
CXUREADINGLB0802M             	U	EXPEND	READING	READING	LB08	02	M	Reading by Housing Tenure & Type of Area: Housing tenure: home owner	          	1984	A01	2016	A01
CXUREADINGLB0803M             	U	EXPEND	READING	READING	LB08	03	M	Reading by Housing Tenure & Type of Area: Housing tenure: homeowner with mortgage(from 2003)	          	2003	A01	2016	A01
CXUREADINGLB0804M             	U	EXPEND	READING	READING	LB08	04	M	Reading by Housing Tenure & Type of Area: Housing tenure: homeowner w/o mortgage(from 2003)	          	2003	A01	2016	A01
CXUREADINGLB0805M             	U	EXPEND	READING	READING	LB08	05	M	Reading by Housing Tenure & Type of Area: Housing tenure: renter	          	1984	A01	2016	A01
CXUREADINGLB0806M             	U	EXPEND	READING	READING	LB08	06	M	Reading by Housing Tenure & Type of Area: Type of area: urban	          	1984	A01	2016	A01
CXUREADINGLB0807M             	U	EXPEND	READING	READING	LB08	07	M	Reading by Housing Tenure & Type of Area: Type of area: urban: central city(from 2003)	          	2003	A01	2016	A01
CXUREADINGLB0808M             	U	EXPEND	READING	READING	LB08	08	M	Reading by Housing Tenure & Type of Area: Type of area: urban: other urban(from 2003)	          	2003	A01	2016	A01
CXUREADINGLB0809M             	U	EXPEND	READING	READING	LB08	09	M	Reading by Housing Tenure & Type of Area: Type of area: rural	          	1984	A01	2016	A01
CXUREADINGLB0901M             	U	EXPEND	READING	READING	LB09	01	M	Reading by Race: All Consumer Units	          	1984	A01	2016	A01
CXUREADINGLB0902M             	U	EXPEND	READING	READING	LB09	02	M	Reading by Race: Race of ref. person: White, Asian, and All Others	          	1984	A01	2016	A01
CXUREADINGLB0903M             	U	EXPEND	READING	READING	LB09	03	M	Reading by Race: Race of rf. pers.: White and All Others(from 2003)	          	2003	A01	2016	A01
CXUREADINGLB0904M             	U	EXPEND	READING	READING	LB09	04	M	Reading by Race: Race of reference person: Asian(from 2003)	          	2003	A01	2016	A01
CXUREADINGLB0905M             	U	EXPEND	READING	READING	LB09	05	M	Reading by Race: Race of ref. person: Black or African American	          	1984	A01	2016	A01
CXUREADINGLB1001M             	U	EXPEND	READING	READING	LB10	01	M	Reading by Hispanic Origin: All Consumer Units	          	1984	A01	2016	A01
CXUREADINGLB1002M             	U	EXPEND	READING	READING	LB10	02	M	Reading by Hispanic Origin: Origin of reference person: Hispanic or Latino	          	1994	A01	2016	A01
CXUREADINGLB1003M             	U	EXPEND	READING	READING	LB10	03	M	Reading by Hispanic Origin: Origin of reference person: Not Hispanic or Latino	          	1994	A01	2016	A01
CXUREADINGLB1004M             	U	EXPEND	READING	READING	LB10	04	M	Reading by Hispanic Origin: Not Hispanic or Latino: White and All Other Races	          	2003	A01	2016	A01
CXUREADINGLB1005M             	U	EXPEND	READING	READING	LB10	05	M	Reading by Hispanic Origin: Not Hispanic or Latino: Black or African-American	          	2003	A01	2016	A01
CXUREADINGLB1101M             	U	EXPEND	READING	READING	LB11	01	M	Reading by Census Region: All Consumer Units	          	1984	A01	2016	A01
CXUREADINGLB1102M             	U	EXPEND	READING	READING	LB11	02	M	Reading by Census Region: Region of residence: northeast	          	1984	A01	2016	A01
CXUREADINGLB1103M             	U	EXPEND	READING	READING	LB11	03	M	Reading by Census Region: Region of residence: midwest	          	1984	A01	2016	A01
CXUREADINGLB1104M             	U	EXPEND	READING	READING	LB11	04	M	Reading by Census Region: Region of residence: south	          	1984	A01	2016	A01
CXUREADINGLB1105M             	U	EXPEND	READING	READING	LB11	05	M	Reading by Census Region: Region of residence: west	          	1984	A01	2016	A01
CXUREADINGLB1201M             	U	EXPEND	READING	READING	LB12	01	M	Reading by Occupation: All Consumer Units	          	1984	A01	2016	A01
CXUREADINGLB1202M             	U	EXPEND	READING	READING	LB12	02	M	Reading by Occupation: Self-employed workers	          	1984	A01	2016	A01
CXUREADINGLB1203M             	U	EXPEND	READING	READING	LB12	03	M	Reading by Occupation: Total wage and salary earners	          	1984	A01	2016	A01
CXUREADINGLB1204M             	U	EXPEND	READING	READING	LB12	04	M	Reading by Occupation: Wage & salary earners: managers and professionals	          	1984	A01	2016	A01
CXUREADINGLB1205M             	U	EXPEND	READING	READING	LB12	05	M	Reading by Occupation: Wage & salary: tech., sales, and clerical workers	          	1984	A01	2016	A01
CXUREADINGLB1206M             	U	EXPEND	READING	READING	LB12	06	M	Reading by Occupation: Wage & salary earners: service workers	          	1984	A01	2016	A01
CXUREADINGLB1207M             	U	EXPEND	READING	READING	LB12	07	M	Reading by Occupation: Wage & salary: construction workers & mechanics	          	1984	A01	2016	A01
CXUREADINGLB1208M             	U	EXPEND	READING	READING	LB12	08	M	Reading by Occupation: Wage & salary: Operators, fabricators & laborers	          	1984	A01	2016	A01
CXUREADINGLB1209M             	U	EXPEND	READING	READING	LB12	09	M	Reading by Occupation: Retired	          	1984	A01	2016	A01
CXUREADINGLB1210M             	U	EXPEND	READING	READING	LB12	10	M	Reading by Occupation: Occupation: all other, including not reporting	          	1984	A01	2016	A01
CXUREADINGLB1301M             	U	EXPEND	READING	READING	LB13	01	M	Reading by Education: All Consumer Units	          	1984	A01	2012	A01
CXUREADINGLB1302M             	U	EXPEND	READING	READING	LB13	02	M	Reading by Education: Total, less than college graduate	          	1996	A01	2012	A01
CXUREADINGLB1303M             	U	EXPEND	READING	READING	LB13	03	M	Reading by Education: Less than high school graduate	          	1995	A01	2012	A01
CXUREADINGLB1304M             	U	EXPEND	READING	READING	LB13	04	M	Reading by Education: High school graduate	          	1995	A01	2012	A01
CXUREADINGLB1305M             	U	EXPEND	READING	READING	LB13	05	M	Reading by Education: High school graduate with some college	          	1995	A01	2012	A01
CXUREADINGLB1306M             	U	EXPEND	READING	READING	LB13	06	M	Reading by Education: Associate degree	          	1996	A01	2012	A01
CXUREADINGLB1307M             	U	EXPEND	READING	READING	LB13	07	M	Reading by Education: Total, college graduate	          	1995	A01	2012	A01
CXUREADINGLB1308M             	U	EXPEND	READING	READING	LB13	08	M	Reading by Education: Bachelor's degree	          	1996	A01	2012	A01
CXUREADINGLB1309M             	U	EXPEND	READING	READING	LB13	09	M	Reading by Education: Master's, professional, doctorate	          	1996	A01	2012	A01
CXUREADINGLB1401M             	U	EXPEND	READING	READING	LB14	01	M	Reading by Highest Education: All Consumer Units	          	2012	A01	2016	A01
CXUREADINGLB1402M             	U	EXPEND	READING	READING	LB14	02	M	Reading by Highest Education: Less than college graduate: Total	          	2012	A01	2016	A01
CXUREADINGLB1403M             	U	EXPEND	READING	READING	LB14	03	M	Reading by Highest Education: Less than college graduate: Less than high school graduate	          	2012	A01	2016	A01
CXUREADINGLB1404M             	U	EXPEND	READING	READING	LB14	04	M	Reading by Highest Education: Less than college graduate: High school graduate	          	2012	A01	2016	A01
CXUREADINGLB1405M             	U	EXPEND	READING	READING	LB14	05	M	Reading by Highest Education: Less than college graduate: High schoo graduate with some college	          	2012	A01	2016	A01
CXUREADINGLB1406M             	U	EXPEND	READING	READING	LB14	06	M	Reading by Highest Education: Less than college graduate: Associate's degree	          	2012	A01	2016	A01
CXUREADINGLB1407M             	U	EXPEND	READING	READING	LB14	07	M	Reading by Highest Education: College graduate: Total	          	2012	A01	2016	A01
CXUREADINGLB1408M             	U	EXPEND	READING	READING	LB14	08	M	Reading by Highest Education: College graduate: Bachelor's degree	          	2012	A01	2016	A01
CXUREADINGLB1409M             	U	EXPEND	READING	READING	LB14	09	M	Reading by Highest Education: College graduate: Master's, professional, doctoral degree	          	2012	A01	2016	A01
CXUREADINGLB1501M             	U	EXPEND	READING	READING	LB15	01	M	Reading by Income Deciles: All consumer units	          	2015	A01	2016	A01
CXUREADINGLB1502M             	U	EXPEND	READING	READING	LB15	02	M	Reading by Income Deciles: Lowest 10 percent	          	2015	A01	2016	A01
CXUREADINGLB1503M             	U	EXPEND	READING	READING	LB15	03	M	Reading by Income Deciles: Second 10 percent	          	2015	A01	2016	A01
CXUREADINGLB1504M             	U	EXPEND	READING	READING	LB15	04	M	Reading by Income Deciles: Third 10 percent	          	2015	A01	2016	A01
CXUREADINGLB1505M             	U	EXPEND	READING	READING	LB15	05	M	Reading by Income Deciles: Fourth 10 percent	          	2015	A01	2016	A01
CXUREADINGLB1506M             	U	EXPEND	READING	READING	LB15	06	M	Reading by Income Deciles: Fifth 10 percent	          	2015	A01	2016	A01
CXUREADINGLB1507M             	U	EXPEND	READING	READING	LB15	07	M	Reading by Income Deciles: Sixth 10 percent	          	2015	A01	2016	A01
CXUREADINGLB1508M             	U	EXPEND	READING	READING	LB15	08	M	Reading by Income Deciles: Seventh 10 percent	          	2015	A01	2016	A01
CXUREADINGLB1509M             	U	EXPEND	READING	READING	LB15	09	M	Reading by Income Deciles: Eighth 10 percent	          	2015	A01	2016	A01
CXUREADINGLB1510M             	U	EXPEND	READING	READING	LB15	10	M	Reading by Income Deciles: Ninth 10 percent	          	2015	A01	2016	A01
CXUREADINGLB1511M             	U	EXPEND	READING	READING	LB15	11	M	Reading by Income Deciles: Highest 10 percent	          	2015	A01	2016	A01
CXUREGCONTLB0101M             	U	INCOME	INCBEFTX	REGCONT	LB01	01	M	Regular contributions for support by Income Quintiles: All Consumer Units	          	1984	A01	2012	A01
CXUREGCONTLB0102M             	U	INCOME	INCBEFTX	REGCONT	LB01	02	M	Regular contributions for support by Income Quintiles: Lowest 20 percent income quintile	          	1984	A01	2012	A01
CXUREGCONTLB0103M             	U	INCOME	INCBEFTX	REGCONT	LB01	03	M	Regular contributions for support by Income Quintiles: Second 20 percent income quintile	          	1984	A01	2012	A01
CXUREGCONTLB0104M             	U	INCOME	INCBEFTX	REGCONT	LB01	04	M	Regular contributions for support by Income Quintiles: Third 20 percent income quintile	          	1984	A01	2012	A01
CXUREGCONTLB0105M             	U	INCOME	INCBEFTX	REGCONT	LB01	05	M	Regular contributions for support by Income Quintiles: Fourth 20 percent income quintile	          	1984	A01	2012	A01
CXUREGCONTLB0106M             	U	INCOME	INCBEFTX	REGCONT	LB01	06	M	Regular contributions for support by Income Quintiles: Highest 20 percent income quintile	          	1984	A01	2012	A01
CXUREGCONTLB01A1M             	U	INCOME	INCBEFTX	REGCONT	LB01	A1	M	Regular contributions for support by Income Quintiles: Total complete income reporters	          	1984	A01	2003	A01
CXUREGCONTLB01A2M             	U	INCOME	INCBEFTX	REGCONT	LB01	A2	M	Regular contributions for support by Income Quintiles: Incomplete income reports	          	1984	A01	2003	A01
CXUREGCONTLB0201M             	U	INCOME	INCBEFTX	REGCONT	LB02	01	M	Regular contributions for support by Income Range: All Consumer Units	          	1984	A01	2012	A01
CXUREGCONTLB0202M             	U	INCOME	INCBEFTX	REGCONT	LB02	02	M	Regular contributions for support by Income Range: Before tax income of less than $5,000	          	1984	A01	2012	A01
CXUREGCONTLB0203M             	U	INCOME	INCBEFTX	REGCONT	LB02	03	M	Regular contributions for support by Income Range: $5,000 to $9,999 before tax income	          	1984	A01	2012	A01
CXUREGCONTLB0204M             	U	INCOME	INCBEFTX	REGCONT	LB02	04	M	Regular contributions for support by Income Range: $10,000 to $14,999 before tax income	          	1984	A01	2012	A01
CXUREGCONTLB0205M             	U	INCOME	INCBEFTX	REGCONT	LB02	05	M	Regular contributions for support by Income Range: $15,000 to $19,999 before tax income	          	1984	A01	2012	A01
CXUREGCONTLB0206M             	U	INCOME	INCBEFTX	REGCONT	LB02	06	M	Regular contributions for support by Income Range: $20,000 to $29,999 before tax income	          	1984	A01	2012	A01
CXUREGCONTLB0207M             	U	INCOME	INCBEFTX	REGCONT	LB02	07	M	Regular contributions for support by Income Range: $30,000 to $39,999 before tax income	          	1984	A01	2012	A01
CXUREGCONTLB0208M             	U	INCOME	INCBEFTX	REGCONT	LB02	08	M	Regular contributions for support by Income Range: $40,000 to $49,999 before tax income	          	1984	A01	2012	A01
CXUREGCONTLB0209M             	U	INCOME	INCBEFTX	REGCONT	LB02	09	M	Regular contributions for support by Income Range: $50,000 to $69,999 before tax income	          	1992	A01	2012	A01
CXUREGCONTLB0210M             	U	INCOME	INCBEFTX	REGCONT	LB02	10	M	Regular contributions for support by Income Range: Before tax income of $70,000 and over	          	1992	A01	2012	A01
CXUREGCONTLB0211M             	U	INCOME	INCBEFTX	REGCONT	LB02	11	M	Regular contributions for support by Income Range: Before tax income of less than $70,000(from 2003)	          	2003	A01	2012	A01
CXUREGCONTLB0212M             	U	INCOME	INCBEFTX	REGCONT	LB02	12	M	Regular contributions for support by Income Range: $70,000 to $79,999 before tax income(from 2003)	          	2003	A01	2012	A01
CXUREGCONTLB0213M             	U	INCOME	INCBEFTX	REGCONT	LB02	13	M	Regular contributions for support by Income Range: $80,000 to $99,999 before tax income(from 2003)	          	2003	A01	2012	A01
CXUREGCONTLB0214M             	U	INCOME	INCBEFTX	REGCONT	LB02	14	M	Regular contributions for support by Income Range: Before tax income of $100,000 and over(from 2003)	          	2003	A01	2012	A01
CXUREGCONTLB0215M             	U	INCOME	INCBEFTX	REGCONT	LB02	15	M	Regular contributions for support by Income Range: $100,000 to $119,999 before tax income(from 2003)	          	2003	A01	2012	A01
CXUREGCONTLB0216M             	U	INCOME	INCBEFTX	REGCONT	LB02	16	M	Regular contributions for support by Income Range: $120,000 to $149,999 before tax income(from 2003)	          	2003	A01	2012	A01
CXUREGCONTLB0217M             	U	INCOME	INCBEFTX	REGCONT	LB02	17	M	Regular contributions for support by Income Range: Before tax income of $150,000 and over(from 2003)	          	2003	A01	2012	A01
CXUREGCONTLB02A1M             	U	INCOME	INCBEFTX	REGCONT	LB02	A1	M	Regular contributions for support by Income Range: Before tax income of $50,000 and over	          	1984	A01	1991	A01
CXUREGCONTLB02A2M             	U	INCOME	INCBEFTX	REGCONT	LB02	A2	M	Regular contributions for support by Income Range: Total complete income reporters	          	1984	A01	2003	A01
CXUREGCONTLB0401M             	U	INCOME	INCBEFTX	REGCONT	LB04	01	M	Regular contributions for support by Age: All Consumer Units	          	1984	A01	2012	A01
CXUREGCONTLB0402M             	U	INCOME	INCBEFTX	REGCONT	LB04	02	M	Regular contributions for support by Age: Reference person under age 25	          	1984	A01	2012	A01
CXUREGCONTLB0403M             	U	INCOME	INCBEFTX	REGCONT	LB04	03	M	Regular contributions for support by Age: Reference person between age 25 and 34	          	1984	A01	2012	A01
CXUREGCONTLB0404M             	U	INCOME	INCBEFTX	REGCONT	LB04	04	M	Regular contributions for support by Age: Reference person between age 35 and 44	          	1984	A01	2012	A01
CXUREGCONTLB0405M             	U	INCOME	INCBEFTX	REGCONT	LB04	05	M	Regular contributions for support by Age: Reference person between age 45 and 54	          	1984	A01	2012	A01
CXUREGCONTLB0406M             	U	INCOME	INCBEFTX	REGCONT	LB04	06	M	Regular contributions for support by Age: Reference person between age 55 and 64	          	1984	A01	2012	A01
CXUREGCONTLB0407M             	U	INCOME	INCBEFTX	REGCONT	LB04	07	M	Regular contributions for support by Age: Reference person over age 65	          	1988	A01	2012	A01
CXUREGCONTLB0408M             	U	INCOME	INCBEFTX	REGCONT	LB04	08	M	Regular contributions for support by Age: Reference person between age 65 and 74	          	1984	A01	2012	A01
CXUREGCONTLB0409M             	U	INCOME	INCBEFTX	REGCONT	LB04	09	M	Regular contributions for support by Age: Reference person over the age of 75	          	1984	A01	2012	A01
CXUREGCONTLB0501M             	U	INCOME	INCBEFTX	REGCONT	LB05	01	M	Regular contributions for support by Size of consumer unit: All Consumer Units	          	1984	A01	2012	A01
CXUREGCONTLB0502M             	U	INCOME	INCBEFTX	REGCONT	LB05	02	M	Regular contributions for support by Size of consumer unit: One person consumer unit	          	1984	A01	2012	A01
CXUREGCONTLB0503M             	U	INCOME	INCBEFTX	REGCONT	LB05	03	M	Regular contributions for support by Size of consumer unit: Two or more people in consumer unit	          	1988	A01	2012	A01
CXUREGCONTLB0504M             	U	INCOME	INCBEFTX	REGCONT	LB05	04	M	Regular contributions for support by Size of consumer unit: Two people in consumer unit	          	1984	A01	2012	A01
CXUREGCONTLB0505M             	U	INCOME	INCBEFTX	REGCONT	LB05	05	M	Regular contributions for support by Size of consumer unit: Three people in consumer unit	          	1984	A01	2012	A01
CXUREGCONTLB0506M             	U	INCOME	INCBEFTX	REGCONT	LB05	06	M	Regular contributions for support by Size of consumer unit: Four people in consumer unit	          	1984	A01	2012	A01
CXUREGCONTLB0507M             	U	INCOME	INCBEFTX	REGCONT	LB05	07	M	Regular contributions for support by Size of consumer unit: Five or more people in consumer unit	          	1988	A01	2012	A01
CXUREGCONTLB05A1M             	U	INCOME	INCBEFTX	REGCONT	LB05	A1	M	Regular contributions for support by Size of consumer unit: Five people in consumer unit	          	1984	A01	1987	A01
CXUREGCONTLB05A2M             	U	INCOME	INCBEFTX	REGCONT	LB05	A2	M	Regular contributions for support by Size of consumer unit: Six or more people in consumer unit	          	1984	A01	1987	A01
CXUREGCONTLB0601M             	U	INCOME	INCBEFTX	REGCONT	LB06	01	M	Regular contributions for support by Composition of consumer unit: All Consumer Units	          	1984	A01	2012	A01
CXUREGCONTLB0602M             	U	INCOME	INCBEFTX	REGCONT	LB06	02	M	Regular contributions for support by Composition of consumer unit: Total married couple consumer units	          	1984	A01	2012	A01
CXUREGCONTLB0603M             	U	INCOME	INCBEFTX	REGCONT	LB06	03	M	Regular contributions for support by Composition of consumer unit: Married couple only consumer units	          	1984	A01	2012	A01
CXUREGCONTLB0604M             	U	INCOME	INCBEFTX	REGCONT	LB06	04	M	Regular contributions for support by Composition of consumer unit: Total married couple with children cons. units	          	1988	A01	2012	A01
CXUREGCONTLB0605M             	U	INCOME	INCBEFTX	REGCONT	LB06	05	M	Regular contributions for support by Composition of consumer unit: Married couple w/ children, oldest child under 6	          	1984	A01	2012	A01
CXUREGCONTLB0606M             	U	INCOME	INCBEFTX	REGCONT	LB06	06	M	Regular contributions for support by Composition of consumer unit: Married couple w/ children, oldest child 6 to 17	          	1984	A01	2012	A01
